date,balance,non-trade,cumm_pnl,daily_return,cumm_returns*
2023-02-15,1675218.55,100000.0,1575218.55,2.31888,299.62132
2023-02-16,1692881.72,100000.0,1592881.72,1.05438,300.6757
2023-02-17,1679714.09,100000.0,1579714.09,-0.77782,299.89788
2023-02-18,1683844.69,100000.0,1583844.69,0.24591,300.14379
2023-02-19,1691103.0,100000.0,1591103.0,0.43106,300.57485
2023-02-20,1697698.32,100000.0,1597698.32,0.39,300.96485
2023-02-21,1697698.32,100000.0,1597698.32,0.0,300.96485
2023-02-22,1704222.35,100000.0,1604222.35,0.38429,301.34913
2023-02-23,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-02-24,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-02-25,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-02-26,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-02-27,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-02-28,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-03-01,1704222.35,100000.0,1604222.35,0.0,301.34913
2023-03-02,1703997.33,100000.0,1603997.33,-0.0132,301.33593
2023-03-03,1644549.01,100000.0,1544549.01,-3.48876,297.84717
2023-03-04,1646827.33,100000.0,1546827.33,0.13854,297.98571
2023-03-05,1651191.39,100000.0,1551191.39,0.265,298.25071
2023-03-06,1641554.59,100000.0,1541554.59,-0.58363,297.66708
2023-03-07,1641554.59,100000.0,1541554.59,0.0,297.66708
2023-03-08,1639692.96,100000.0,1539692.96,-0.11341,297.55368
2023-03-09,1746094.95,100000.0,1646094.95,6.48914,304.04282
2023-03-10,1784853.17,100000.0,1684853.17,2.21971,306.26252
2023-03-11,1755429.79,100000.0,1655429.79,-1.6485,304.61402
2023-03-12,1755429.79,100000.0,1655429.79,0.0,304.61402
2023-03-13,1874140.49,100000.0,1774140.49,6.76249,311.37651
2023-03-14,2021112.24,100000.0,1921112.24,7.84209,319.2186
2023-03-15,2035242.12,100000.0,1935242.12,0.69911,319.91771
2023-03-16,2043379.56,100000.0,1943379.56,0.39983,320.31754
2023-03-17,2043379.56,100000.0,1943379.56,0.0,320.31754
2023-03-18,2057963.97,100000.0,1957963.97,0.71374,321.03128
2023-03-19,2074252.69,100000.0,1974252.69,0.7915,321.82277
2023-03-20,2074252.69,100000.0,1974252.69,0.0,321.82277
2023-03-21,2074252.69,100000.0,1974252.69,0.0,321.82277
2023-03-22,1949945.47,100000.0,1849945.47,-5.99287,315.8299
2023-03-23,1952897.66,100000.0,1852897.66,0.1514,315.9813
2023-03-24,1965741.66,100000.0,1865741.66,0.65769,316.63899
2023-03-25,1971012.23,100000.0,1871012.23,0.26812,316.90711
2023-03-26,1976457.82,100000.0,1876457.82,0.27628,317.1834
2023-03-27,1981106.13,100000.0,1881106.13,0.23518,317.41858
2023-03-28,1981106.13,100000.0,1881106.13,0.0,317.41858
2023-03-29,1984666.7,100000.0,1884666.7,0.17973,317.59831
2023-03-30,1979243.97,100000.0,1879243.97,-0.27323,317.32508
2023-03-31,1989763.11,100000.0,1889763.11,0.53147,317.85655
2023-04-01,1993904.48,100000.0,1893904.48,0.20813,318.06468
2023-04-02,1999496.42,100000.0,1899496.42,0.28045,318.34513
2023-04-03,2007908.59,100000.0,1907908.59,0.42071,318.76585
2023-04-04,2007908.59,100000.0,1907908.59,0.0,318.76585
2023-04-05,1988942.53,100000.0,1888942.53,-0.94457,317.82128
2023-04-06,1987453.74,100000.0,1887453.74,-0.07485,317.74643
2023-04-07,1987453.74,100000.0,1887453.74,0.0,317.74643
2023-04-08,1987453.74,100000.0,1887453.74,0.0,317.74643
2023-04-09,1987453.74,100000.0,1887453.74,0.0,317.74643
2023-04-10,2007878.74,100000.0,1907878.74,1.0277,318.77412
2023-04-11,2150908.74,100000.0,2050908.74,7.12344,325.89756
2023-04-12,2150908.74,100000.0,2050908.74,0.0,325.89756
2023-04-13,2150908.74,100000.0,2050908.74,0.0,325.89756
2023-04-14,2123487.16,100000.0,2023487.16,-1.27488,324.62268
2023-04-15,2123487.16,100000.0,2023487.16,0.0,324.62268
2023-04-16,2129780.03,100000.0,2029780.03,0.29635,324.91903
2023-04-17,2129780.03,100000.0,2029780.03,0.0,324.91903
2023-04-18,2123244.19,100000.0,2023244.19,-0.30688,324.61215
2023-04-19,2067669.15,100000.0,1967669.15,-2.61746,321.99469
2023-04-20,2080946.44,100000.0,1980946.44,0.64214,322.63683
2023-04-21,2081905.51,100000.0,1981905.51,0.04609,322.68291
2023-04-22,2157271.24,100000.0,2057271.24,3.62004,326.30295
2023-04-23,2157271.24,100000.0,2057271.24,0.0,326.30295
2023-04-24,2157271.24,100000.0,2057271.24,0.0,326.30295
2023-04-25,2143894.88,100000.0,2043894.88,-0.62006,325.68289
2023-04-26,2126135.23,100000.0,2026135.23,-0.82838,324.85451
2023-04-27,2145752.11,100000.0,2045752.11,0.92265,325.77716
2023-04-28,2151518.59,100000.0,2051518.59,0.26874,326.0459
2023-04-29,2152797.52,100000.0,2052797.52,0.05944,326.10535
2023-04-30,2156879.92,100000.0,2056879.92,0.18963,326.29498
2023-05-01,2171816.49,100000.0,2071816.49,0.69251,326.98749
2023-05-02,2158415.19,100000.0,2058415.19,-0.61705,326.37043
2023-05-03,2158415.19,100000.0,2058415.19,0.0,326.37043
2023-05-04,2158415.19,100000.0,2058415.19,0.0,326.37043
2023-05-05,2161930.69,100000.0,2061930.69,0.16287,326.53331
2023-05-06,2157622.22,100000.0,2057622.22,-0.19929,326.33402
2023-05-07,2164135.49,100000.0,2064135.49,0.30187,326.63589
2023-05-08,2178808.88,100000.0,2078808.88,0.67803,327.31392
2023-05-09,2190759.13,100000.0,2090759.13,0.54848,327.86239
2023-05-10,2180896.2,100000.0,2080896.2,-0.45021,327.41219
2023-05-11,2180896.2,100000.0,2080896.2,0.0,327.41219
2023-05-12,2184225.05,100000.0,2084225.05,0.15264,327.56482
2023-05-13,2214970.31,100000.0,2114970.31,1.4076,328.97243
2023-05-14,2214970.31,100000.0,2114970.31,0.0,328.97243
2023-05-15,2214970.31,100000.0,2114970.31,0.0,328.97243
2023-05-16,2214970.31,100000.0,2114970.31,0.0,328.97243
2023-05-17,2214970.31,100000.0,2114970.31,0.0,328.97243
2023-05-18,2172729.52,100000.0,2072729.52,-1.90706,327.06537
2023-05-19,2123870.68,100000.0,2023870.68,-2.24873,324.81664
2023-05-20,2123870.68,100000.0,2023870.68,0.0,324.81664
2023-05-21,2123870.68,100000.0,2023870.68,0.0,324.81664
2023-05-22,2123870.68,100000.0,2023870.68,0.0,324.81664
2023-05-23,2121103.29,100000.0,2021103.29,-0.1303,324.68634
2023-05-24,2076011.9,100000.0,1976011.9,-2.12585,322.56049
2023-05-25,2092904.23,100000.0,1992904.23,0.81369,323.37418
2023-05-26,2080708.02,100000.0,1980708.02,-0.58274,322.79144
2023-05-27,2078232.99,100000.0,1978232.99,-0.11895,322.67249
2023-05-28,2078232.99,100000.0,1978232.99,0.0,322.67249
2023-05-29,2078854.66,100000.0,1978854.66,0.02991,322.7024
2023-05-30,2078854.66,100000.0,1978854.66,0.0,322.7024
2023-05-31,2065929.62,100000.0,1965929.62,-0.62174,322.08067
2023-06-01,2071141.21,100000.0,1971141.21,0.25226,322.33293
2023-06-02,2067866.22,100000.0,1967866.22,-0.15812,322.1748
2023-06-03,2067663.5,100000.0,1967663.5,-0.0098,322.165
2023-06-04,2067663.5,100000.0,1967663.5,0.0,322.165
2023-06-05,2124974.75,100000.0,2024974.75,2.77179,324.93679
2023-06-06,2119162.91,100000.0,2019162.91,-0.2735,324.66329
2023-06-07,2089279.22,100000.0,1989279.22,-1.41016,323.25312
2023-06-08,2096506.31,100000.0,1996506.31,0.34591,323.59904
2023-06-09,2098330.18,100000.0,1998330.18,0.087,323.68603
2023-06-10,2114329.86,100000.0,2014329.86,0.7625,324.44853
2023-06-11,2114329.86,100000.0,2014329.86,0.0,324.44853
2023-06-12,2115717.98,100000.0,2015717.98,0.06565,324.51418
2023-06-13,2115717.98,100000.0,2015717.98,0.0,324.51418
2023-06-14,2103369.73,100000.0,2003369.73,-0.58364,323.93054
2023-06-15,2124068.31,100000.0,2024068.31,0.98407,324.9146
2023-06-16,2097518.33,100000.0,1997518.33,-1.24996,323.66465
2023-06-17,2140698.2,100000.0,2040698.2,2.05862,325.72326
2023-06-18,2140698.2,100000.0,2040698.2,0.0,325.72326
2023-06-19,2184609.68,100000.0,2084609.68,2.05127,327.77453
2023-06-20,2184609.68,100000.0,2084609.68,0.0,327.77453
2023-06-21,2231232.05,100000.0,2131232.05,2.13413,329.90866
2023-06-22,2245594.02,100000.0,2145594.02,0.64368,330.55234
2023-06-23,2249278.32,100000.0,2149278.32,0.16407,330.71641
2023-06-24,2255792.98,100000.0,2155792.98,0.28963,331.00604
2023-06-25,2262787.62,100000.0,2162787.62,0.31007,331.31611
2023-06-26,2276666.17,100000.0,2176666.17,0.61334,331.92945
2023-06-27,2288604.15,100000.0,2188604.15,0.52436,332.45382
2023-06-28,2298621.01,100000.0,2198621.01,0.43768,332.8915
2023-06-29,2309423.93,100000.0,2209423.93,0.46997,333.36147
2023-06-30,2289879.13,100000.0,2189879.13,-0.84631,332.51517
2023-07-01,2289879.13,100000.0,2189879.13,0.0,332.51517
2023-07-02,2302016.88,100000.0,2202016.88,0.53006,333.04523
2023-07-03,2290644.93,100000.0,2190644.93,-0.494,332.55123
2023-07-04,2289209.1,100000.0,2189209.1,-0.06268,332.48855
2023-07-05,2274502.78,100000.0,2174502.78,-0.64242,331.84613
2023-07-06,2222452.09,100000.0,2122452.09,-2.28844,329.55768
2023-07-07,2222452.09,100000.0,2122452.09,0.0,329.55768
2023-07-08,2222452.09,100000.0,2122452.09,0.0,329.55768
2023-07-09,2227612.65,100000.0,2127612.65,0.2322,329.78989
2023-07-10,2227612.65,100000.0,2127612.65,0.0,329.78989
2023-07-11,2173607.66,100000.0,2073607.66,-2.42434,327.36554
2023-07-12,2158933.7,100000.0,2058933.7,-0.6751,326.69045
2023-07-13,2141083.71,100000.0,2041083.71,-0.8268,325.86365
2023-07-14,2133560.89,100000.0,2033560.89,-0.35136,325.51229
2023-07-15,2126660.92,100000.0,2026660.92,-0.3234,325.18889
2023-07-16,2121576.88,100000.0,2021576.88,-0.23906,324.94983
2023-07-17,2121576.88,100000.0,2021576.88,0.0,324.94983
2023-07-18,2116653.4,100000.0,2016653.4,-0.23207,324.71776
2023-07-19,2116653.4,100000.0,2016653.4,0.0,324.71776
2023-07-20,2116653.4,100000.0,2016653.4,0.0,324.71776
2023-07-21,2116653.4,100000.0,2016653.4,0.0,324.71776
2023-07-22,2116653.4,100000.0,2016653.4,0.0,324.71776
2023-07-23,2116653.4,100000.0,2016653.4,0.0,324.71776
2023-07-24,2176769.44,100000.0,2076769.44,2.84015,327.55791
2023-07-25,2197908.24,100000.0,2097908.24,0.97111,328.52902
2023-07-26,2197908.24,100000.0,2097908.24,0.0,328.52902
2023-07-27,2204408.27,100000.0,2104408.27,0.29574,328.82475
2023-07-28,2194608.29,100000.0,2094608.29,-0.44456,328.38019
2023-07-29,2194608.29,100000.0,2094608.29,0.0,328.38019
2023-07-30,2183458.21,100000.0,2083458.21,-0.50807,327.87212
2023-07-31,2183458.21,100000.0,2083458.21,0.0,327.87212
2023-08-01,2140526.94,100000.0,2040526.94,-1.96621,325.90592
2023-08-02,2119065.92,100000.0,2019065.92,-1.0026,324.90331
2023-08-03,2114540.93,100000.0,2014540.93,-0.21354,324.68978
2023-08-04,2108065.87,100000.0,2008065.87,-0.30622,324.38356
2023-08-05,2107590.92,100000.0,2007590.92,-0.02253,324.36103
2023-08-06,2107590.92,100000.0,2007590.92,0.0,324.36103
2023-08-07,2107263.42,100000.0,2007263.42,-0.01554,324.34549
2023-08-08,2091657.23,100000.0,1991657.23,-0.74059,323.6049
2023-08-09,2095946.64,100000.0,1995946.64,0.20507,323.80997
2023-08-10,2095946.64,100000.0,1995946.64,0.0,323.80997
2023-08-11,2092496.52,100000.0,1992496.52,-0.16461,323.64536
2023-08-12,2092496.52,100000.0,1992496.52,0.0,323.64536
2023-08-13,2092496.52,100000.0,1992496.52,0.0,323.64536
2023-08-14,2092496.52,100000.0,1992496.52,0.0,323.64536
2023-08-15,2071896.48,100000.0,1971896.48,-0.98447,322.66089
2023-08-16,2071901.49,100000.0,1971901.49,0.00024,322.66113
2023-08-17,2152261.24,100000.0,2052261.24,3.87855,326.53969
2023-08-18,2225957.27,100000.0,2125957.27,3.42412,329.96381
2023-08-19,2226779.56,100000.0,2126779.56,0.03694,330.00075
2023-08-20,2226779.56,100000.0,2126779.56,0.0,330.00075
2023-08-21,2232705.05,100000.0,2132705.05,0.2661,330.26685
2023-08-22,2232705.05,100000.0,2132705.05,0.0,330.26685
2023-08-23,2236843.42,100000.0,2136843.42,0.18535,330.4522
2023-08-24,2239634.43,100000.0,2139634.43,0.12477,330.57698
2023-08-25,2241245.29,100000.0,2141245.29,0.07193,330.6489
2023-08-26,2245311.27,100000.0,2145311.27,0.18142,330.83032
2023-08-27,2245311.27,100000.0,2145311.27,0.0,330.83032
2023-08-28,2248914.4,100000.0,2148914.4,0.16047,330.99079
2023-08-29,2265106.4,100000.0,2165106.4,0.71999,331.71078
2023-08-30,2265106.4,100000.0,2165106.4,0.0,331.71078
2023-08-31,2268651.35,100000.0,2168651.35,0.1565,331.86728
2023-09-01,2268651.35,100000.0,2168651.35,0.0,331.86728
2023-09-02,2268651.35,100000.0,2168651.35,0.0,331.86728
2023-09-03,2272699.76,100000.0,2172699.76,0.17845,332.04573
2023-09-04,2275376.15,100000.0,2175376.15,0.11776,332.1635
2023-09-05,2278651.69,100000.0,2178651.69,0.14396,332.30745
2023-09-06,2281184.3,100000.0,2181184.3,0.11115,332.4186
2023-09-07,2281184.3,100000.0,2181184.3,0.0,332.4186
2023-09-08,2244586.45,100000.0,2144586.45,-1.60434,330.81426
2023-09-09,2243011.48,100000.0,2143011.48,-0.07017,330.7441
2023-09-10,2243011.48,100000.0,2143011.48,0.0,330.7441
2023-09-11,2248684.73,100000.0,2148684.73,0.25293,330.99703
2023-09-12,2197004.81,100000.0,2097004.81,-2.29823,328.6988
2023-09-13,2199779.79,100000.0,2099779.79,0.12631,328.8251
2023-09-14,2199779.79,100000.0,2099779.79,0.0,328.8251
2023-09-15,2230829.67,100000.0,2130829.67,1.4115,330.2366
2023-09-16,2230829.67,100000.0,2130829.67,0.0,330.2366
2023-09-17,2230829.67,100000.0,2130829.67,0.0,330.2366
2023-09-18,2230829.67,100000.0,2130829.67,0.0,330.2366
2023-09-19,2230829.67,100000.0,2130829.67,0.0,330.2366
2023-09-20,2226644.15,100000.0,2126644.15,-0.18762,330.04898
2023-09-21,2226644.15,100000.0,2126644.15,0.0,330.04898
2023-09-22,2218455.45,100000.0,2118455.45,-0.36776,329.68122
2023-09-23,2218371.74,100000.0,2118371.74,-0.00377,329.67745
2023-09-24,2225246.83,100000.0,2125246.83,0.30992,329.98737
2023-09-25,2225246.83,100000.0,2125246.83,0.0,329.98737
2023-09-26,2222321.85,100000.0,2122321.85,-0.13145,329.85592
2023-09-27,2169169.39,100000.0,2069169.39,-2.39175,327.46417
2023-09-28,2144091.78,100000.0,2044091.78,-1.15609,326.30807
2023-09-29,2159121.72,100000.0,2059121.72,0.70099,327.00907
2023-09-30,2159121.72,100000.0,2059121.72,0.0,327.00907
2023-10-01,2191171.52,100000.0,2091171.52,1.48439,328.49346
2023-10-02,2220978.71,100000.0,2120978.71,1.36033,329.85379
2023-10-03,2177078.65,100000.0,2077078.65,-1.97661,327.87718
2023-10-04,2177078.65,100000.0,2077078.65,0.0,327.87718
2023-10-05,2177078.65,100000.0,2077078.65,0.0,327.87718
2023-10-06,2177078.65,100000.0,2077078.65,0.0,327.87718
2023-10-07,2181282.38,100000.0,2081282.38,0.19309,328.07027
2023-10-08,2184652.29,100000.0,2084652.29,0.15449,328.22476
2023-10-09,2188436.97,100000.0,2088436.97,0.17324,328.398
2023-10-10,2192755.93,100000.0,2092755.93,0.19735,328.59536
2023-10-11,2199942.55,100000.0,2099942.55,0.32774,328.9231
2023-10-12,2208317.56,100000.0,2108317.56,0.38069,329.30379
2023-10-13,2208317.56,100000.0,2108317.56,0.0,329.30379
2023-10-14,2213417.61,100000.0,2113417.61,0.23095,329.53474
2023-10-15,2217001.06,100000.0,2117001.06,0.1619,329.69664
2023-10-16,2364910.12,100000.0,2264910.12,6.67158,336.36822
2023-10-17,2375757.29,100000.0,2275757.29,0.45867,336.82689
2023-10-18,2384003.88,100000.0,2284003.88,0.34711,337.174
2023-10-19,2415538.59,100000.0,2315538.59,1.32276,338.49677
2023-10-20,2415538.59,100000.0,2315538.59,0.0,338.49677
2023-10-21,2428336.47,100000.0,2328336.47,0.52981,339.02658
2023-10-22,2432899.07,100000.0,2332899.07,0.18789,339.21447
2023-10-23,2355872.43,100000.0,2255872.43,-3.16604,336.04843
2023-10-24,2379664.79,100000.0,2279664.79,1.00992,337.05835
2023-10-25,2383291.76,100000.0,2283291.76,0.15242,337.21076
2023-10-26,2396882.86,100000.0,2296882.86,0.57027,337.78103
2023-10-27,2399060.4,100000.0,2299060.4,0.09085,337.87187
2023-10-28,2399060.4,100000.0,2299060.4,0.0,337.87187
2023-10-29,2399060.4,100000.0,2299060.4,0.0,337.87187
2023-10-30,2404408.45,100000.0,2304408.45,0.22292,338.0948
2023-10-31,2413601.58,100000.0,2313601.58,0.38234,338.47714
2023-11-01,2412326.27,100000.0,2312326.27,-0.05284,338.4243
2023-11-02,2391353.18,100000.0,2291353.18,-0.86941,337.55489
2023-11-03,2391353.18,100000.0,2291353.18,0.0,337.55489
2023-11-04,2393417.91,100000.0,2293417.91,0.08634,337.64123
2023-11-05,2403426.5,100000.0,2303426.5,0.41817,338.0594
2023-11-06,2406697.06,100000.0,2306697.06,0.13608,338.19548
2023-11-07,2412019.3,100000.0,2312019.3,0.22114,338.41663
2023-11-08,2412019.3,100000.0,2312019.3,0.0,338.41663
2023-11-09,2488366.51,100000.0,2388366.51,3.16528,341.58191
2023-11-10,2491652.03,100000.0,2391652.03,0.13204,341.71394
2023-11-11,2498641.39,100000.0,2398641.39,0.28051,341.99445
2023-11-12,2507354.37,100000.0,2407354.37,0.34871,342.34316
2023-11-13,2512601.29,100000.0,2412601.29,0.20926,342.55242
2023-11-14,2527712.89,100000.0,2427712.89,0.60143,343.15386
2023-11-15,2535197.86,100000.0,2435197.86,0.29612,343.44997
2023-11-16,2538898.98,100000.0,2438898.98,0.14599,343.59596
2023-11-17,2551628.17,100000.0,2451628.17,0.50137,344.09733
2023-11-18,2562289.74,100000.0,2462289.74,0.41783,344.51516
2023-11-19,2562289.74,100000.0,2462289.74,0.0,344.51516
2023-11-20,2584153.73,100000.0,2484153.73,0.8533,345.36846
2023-11-21,2614103.68,100000.0,2514103.68,1.15898,346.52745
2023-11-22,2626961.59,100000.0,2526961.59,0.49187,347.01931
2023-11-23,2631298.23,100000.0,2531298.23,0.16508,347.18439
2023-11-24,2645102.37,100000.0,2545102.37,0.52461,347.70901
2023-11-25,2616610.93,100000.0,2516610.93,-1.07714,346.63187
2023-11-26,2581850.57,100000.0,2481850.57,-1.32845,345.30342
2023-11-27,2591853.46,100000.0,2491853.46,0.38743,345.69085
2023-11-28,2579451.24,100000.0,2479451.24,-0.47851,345.21234
2023-11-29,2558444.95,100000.0,2458444.95,-0.81437,344.39797
2023-11-30,2558444.95,100000.0,2458444.95,0.0,344.39797
2023-12-01,2568397.12,100000.0,2468397.12,0.38899,344.78696
2023-12-02,2571922.99,100000.0,2471922.99,0.13728,344.92424
2023-12-03,2571922.99,100000.0,2471922.99,0.0,344.92424
2023-12-04,2671491.63,100000.0,2571491.63,3.87137,348.79561
2023-12-05,2807044.76,100000.0,2707044.76,5.07406,353.86967
2023-12-06,2832217.31,100000.0,2732217.31,0.89676,354.76644
2023-12-07,2845307.14,100000.0,2745307.14,0.46218,355.22861
2023-12-08,2859443.12,100000.0,2759443.12,0.49682,355.72543
2023-12-09,2867983.14,100000.0,2767983.14,0.29866,356.02409
2023-12-10,2870485.16,100000.0,2770485.16,0.08724,356.11133
2023-12-11,2889068.84,100000.0,2789068.84,0.64741,356.75874
2023-12-12,2889068.84,100000.0,2789068.84,0.0,356.75874
2023-12-13,2892627.28,100000.0,2792627.28,0.12317,356.88191
2023-12-14,2904569.86,100000.0,2804569.86,0.41286,357.29477
2023-12-15,2917821.0,100000.0,2817821.0,0.45622,357.75099
2023-12-16,2925392.38,100000.0,2825392.38,0.25949,358.01047
2023-12-17,2927729.84,100000.0,2827729.84,0.0799,358.09038
2023-12-18,2938630.65,100000.0,2838630.65,0.37233,358.46271
2023-12-19,2938630.65,100000.0,2838630.65,0.0,358.46271
2023-12-20,2938630.65,100000.0,2838630.65,0.0,358.46271
2023-12-21,2938630.65,100000.0,2838630.65,0.0,358.46271
2023-12-22,2938630.65,100000.0,2838630.65,0.0,358.46271
2023-12-23,2946154.19,100000.0,2846154.19,0.25602,358.71873
2023-12-24,2946154.19,100000.0,2846154.19,0.0,358.71873
2023-12-25,2946154.19,100000.0,2846154.19,0.0,358.71873
2023-12-26,2946154.19,100000.0,2846154.19,0.0,358.71873
2023-12-27,2946154.19,100000.0,2846154.19,0.0,358.71873
2023-12-28,2912636.74,100000.0,2812636.74,-1.13767,357.58106
2023-12-29,2912636.74,100000.0,2812636.74,0.0,357.58106
2023-12-30,2905461.77,100000.0,2805461.77,-0.24634,357.33472
2023-12-31,2905461.77,100000.0,2805461.77,0.0,357.33472
2024-01-01,2905461.77,100000.0,2805461.77,0.0,357.33472
2024-01-02,2852176.2,100000.0,2752176.2,-1.83398,355.50074
2024-01-03,2794868.74,100000.0,2694868.74,-2.00925,353.49149
2024-01-04,2801933.09,100000.0,2701933.09,0.25276,353.74425
2024-01-05,2818176.55,100000.0,2718176.55,0.57972,354.32397
2024-01-06,2822362.52,100000.0,2722362.52,0.14853,354.47251
2024-01-07,2836905.61,100000.0,2736905.61,0.51528,354.98779
2024-01-08,2844096.83,100000.0,2744096.83,0.25349,355.24128
2024-01-09,2844096.83,100000.0,2744096.83,0.0,355.24128
2024-01-10,2844096.83,100000.0,2744096.83,0.0,355.24128
2024-01-11,2844096.83,100000.0,2744096.83,0.0,355.24128
2024-01-12,2851484.78,100000.0,2751484.78,0.25976,355.50104
2024-01-13,2863028.48,100000.0,2763028.48,0.40483,355.90587
2024-01-14,2866962.28,100000.0,2766962.28,0.1374,356.04327
2024-01-15,2866962.28,100000.0,2766962.28,0.0,356.04327
2024-01-16,2866962.28,100000.0,2766962.28,0.0,356.04327
2024-01-17,2866962.28,100000.0,2766962.28,0.0,356.04327
2024-01-18,2866962.28,100000.0,2766962.28,0.0,356.04327
2024-01-19,2836517.66,100000.0,2736517.66,-1.06191,354.98136
2024-01-20,2836517.66,100000.0,2736517.66,0.0,354.98136
2024-01-21,2836517.66,100000.0,2736517.66,0.0,354.98136
2024-01-22,2821553.56,100000.0,2721553.56,-0.52755,354.45381
2024-01-23,2708486.18,100000.0,2608486.18,-4.00727,350.44653
2024-01-24,2708486.18,100000.0,2608486.18,0.0,350.44653
2024-01-25,2706427.94,100000.0,2606427.94,-0.07599,350.37054
2024-01-26,2706427.94,100000.0,2606427.94,0.0,350.37054
2024-01-27,2719479.91,100000.0,2619479.91,0.48226,350.8528
2024-01-28,2719479.91,100000.0,2619479.91,0.0,350.8528
2024-01-29,2755489.69,100000.0,2655489.69,1.32414,352.17694
2024-01-30,2752904.38,100000.0,2652904.38,-0.09382,352.08312
2024-01-31,2694788.6,100000.0,2594788.6,-2.11107,349.97205
2024-02-01,2651754.6,100000.0,2551754.6,-1.59693,348.37511
2024-02-02,2651054.58,100000.0,2551054.58,-0.0264,348.34871
2024-02-03,2651054.58,100000.0,2551054.58,0.0,348.34871
2024-02-04,2651054.58,100000.0,2551054.58,0.0,348.34871
2024-02-05,2577504.08,100000.0,2477504.08,-2.77439,345.57433
2024-02-06,2527209.24,100000.0,2427209.24,-1.9513,343.62303
2024-02-07,2522752.96,100000.0,2422752.96,-0.17633,343.44669
2024-02-08,2646565.26,100000.0,2546565.26,4.90782,348.35452
2024-02-09,2763009.28,100000.0,2663009.28,4.39982,352.75434
2024-02-10,2761141.62,100000.0,2661141.62,-0.0676,352.68674
2024-02-11,2761141.62,100000.0,2661141.62,0.0,352.68674
2024-02-12,2835754.48,100000.0,2735754.48,2.70225,355.38899
2024-02-13,2837473.49,100000.0,2737473.49,0.06062,355.44961
2024-02-14,2837473.49,100000.0,2737473.49,0.0,355.44961
2024-02-15,2896692.95,100000.0,2796692.95,2.08705,357.53666
2024-02-16,2896692.95,100000.0,2796692.95,0.0,357.53666
2024-02-17,2903525.88,100000.0,2803525.88,0.23589,357.77254
2024-02-18,2913900.32,100000.0,2813900.32,0.3573,358.12985
2024-02-19,2925285.43,100000.0,2825285.43,0.39072,358.52057
2024-02-20,2900587.68,100000.0,2800587.68,-0.84429,357.67628
2024-02-21,2882339.84,100000.0,2782339.84,-0.62911,357.04717
2024-02-22,2889271.17,100000.0,2789271.17,0.24048,357.28765
2024-02-23,2889271.17,100000.0,2789271.17,0.0,357.28765
2024-02-24,2890239.73,100000.0,2790239.73,0.03352,357.32117
2024-02-25,2890239.73,100000.0,2790239.73,0.0,357.32117
2024-02-26,3045903.41,100000.0,2945903.41,5.38584,362.70701
2024-02-27,3190324.52,100000.0,3090324.52,4.74149,367.4485
2024-02-28,3200704.57,100000.0,3100704.57,0.32536,367.77386
2024-02-29,3230985.3,100000.0,3130985.3,0.94606,368.71992
2024-03-01,3240906.17,100000.0,3140906.17,0.30705,369.02698
2024-03-02,3252205.32,100000.0,3152205.32,0.34864,369.37562
2024-03-03,3257614.15,100000.0,3157614.15,0.16631,369.54193
2024-03-04,3257614.15,100000.0,3157614.15,0.0,369.54193
2024-03-05,3270559.46,100000.0,3170559.46,0.39739,369.93932
2024-03-06,3270559.46,100000.0,3170559.46,0.0,369.93932
2024-03-07,3270559.46,100000.0,3170559.46,0.0,369.93932
2024-03-08,3270559.46,100000.0,3170559.46,0.0,369.93932
2024-03-09,3270559.46,100000.0,3170559.46,0.0,369.93932
2024-03-10,3300590.55,100000.0,3200590.55,0.91822,370.85754
2024-03-11,3300590.55,100000.0,3200590.55,0.0,370.85754
2024-03-12,3300590.55,100000.0,3200590.55,0.0,370.85754
2024-03-13,3300590.55,100000.0,3200590.55,0.0,370.85754
2024-03-14,3300590.55,100000.0,3200590.55,0.0,370.85754
2024-03-15,3300590.55,100000.0,3200590.55,0.0,370.85754
2024-03-16,3316649.78,100000.0,3216649.78,0.48656,371.3441
2024-03-17,3319098.53,100000.0,3219098.53,0.07383,371.41793
2024-03-18,3329038.54,100000.0,3229038.54,0.29948,371.71741
2024-03-19,3383888.9,100000.0,3283888.9,1.64763,373.36504
2024-03-20,3418864.83,100000.0,3318864.83,1.0336,374.39864
2024-03-21,3418864.83,100000.0,3318864.83,0.0,374.39864
2024-03-22,3418864.83,100000.0,3318864.83,0.0,374.39864
2024-03-23,3443446.26,100000.0,3343446.26,0.71899,375.11764
2024-03-24,3452042.84,100000.0,3352042.84,0.24965,375.36729
2024-03-25,3452042.84,100000.0,3352042.84,0.0,375.36729
2024-03-26,3452042.84,100000.0,3352042.84,0.0,375.36729
2024-03-27,3452042.84,100000.0,3352042.84,0.0,375.36729
2024-03-28,3452042.84,100000.0,3352042.84,0.0,375.36729
2024-03-29,3452042.84,100000.0,3352042.84,0.0,375.36729
2024-03-30,3452042.84,100000.0,3352042.84,0.0,375.36729
2024-03-31,3433178.22,100000.0,3333178.22,-0.54648,374.82081
2024-04-01,3243520.34,100000.0,3143520.34,-5.52427,369.29655
